date,order_id,route_link_count,route_transition_count,direction_gap_count,direction_gap_share,all_gaps_bridgeable,maximum_bridge_distance_m,maximum_bridge_link_count,interpolated_link_count,interpolated_link_share,interpolated_distance_m,interpolated_distance_share,matched_route_length_m,route_length_ratio,u_turn_count,repeated_link_count,repeated_link_share,mean_match_confidence,fallback_point_share,matcher_version,gps_length_m,unreasonable_detour_count,p50_projection_distance_m,p90_projection_distance_m,p95_projection_distance_m,origin_projection_error_m,destination_projection_error_m,core_direction_continuous,core_no_unreasonable_detour,core_fallback_share_ok,core_projection_ok,core_route_length_ratio_ok,core_interpolation_ok,core_origin_error_ok,core_destination_error_ok,core_confidence_ok,core_u_turn_ok,core_repeated_link_ok,core_all_thresholds_pass,core_route_link_count_ok,extended_direction_continuous,extended_no_unreasonable_detour,extended_fallback_share_ok,extended_projection_ok,extended_route_length_ratio_ok,extended_interpolation_ok,extended_origin_error_ok,extended_destination_error_ok,extended_confidence_ok,extended_u_turn_ok,extended_repeated_link_ok,extended_all_thresholds_pass,extended_route_link_count_ok,route_quality_class,formal_training_eligible,robustness_only_eligible,quality_reason,contains_bridge,contains_tunnel,contains_nonzero_layer,maximum_route_node_degree,road_context_stratum,confidence_band,distance_band,route_feature_stratum,sampling_stratum,reviewer_id,review_status,route_correct,major_error,minor_error,wrong_road_level,wrong_direction,wrong_parallel_road,wrong_bridge_or_tunnel,unreasonable_detour,od_endpoint_error,comments
20161020,2571458b89e9a39d861dc93d92de698a,6,5,0,0.0,False,,,0,0.0,0.0,0.0,1481.3905892619337,1.5476636989931867,0,0,0.0,0.7712063438508036,0.0,hmm_viterbi,957.1786107186166,0,5.60593157114667,5.96188043626817,6.106256092176116,1.0719206152005798,5.626939568193503,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,844d5b625a637b27ff16674ce816223f,48,47,0,0.0,False,,,8,0.16666666666666666,0.0,0.0,4926.200857595768,1.0441901583781423,3,1,0.020833333333333332,0.7564520249908739,0.0,hmm_viterbi,4717.723891639856,0,3.3409979181936587,8.045851694159063,9.062588956383072,0.14938022460927336,3.1406434116835156,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,7,bridge,high,medium,u_turn,rejected|high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161022,5d9a8b1d61f3b78cec0d92e2a9cc0fa3,36,35,0,0.0,False,,,10,0.2777777777777778,57.121803651496194,0.017072966097288585,3345.745743650712,1.2194014076518938,4,0,0.0,0.5504139758899246,0.0,hmm_viterbi,2743.7607687310724,0,7.8723109220690075,16.529743671667266,19.06449092109734,4.189983746219976,3.778696509691214,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,6,bridge,low,medium,u_turn,rejected|low|medium|u_turn|bridge,,pending,,,,,,,,,,
20161020,5ca688007c410ccdb0a8d2de7237390c,23,22,0,0.0,False,,,0,0.0,0.0,0.0,4088.4528079055667,1.0980075344747182,1,0,0.0,0.6327915567612477,0.0,hmm_viterbi,3723.519811602626,0,4.721531492224262,15.222950268754296,22.975137928936626,2.416024253980994,11.513458761150106,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,mid_low,medium,u_turn,rejected|mid_low|medium|u_turn|ordinary_road,,pending,,,,,,,,,,
20161022,4c7fc3be0852d68d69379aa5bb0acfaf,49,48,0,0.0,False,,,31,0.6326530612244898,2193.8754695133607,0.36059196677413047,6084.094133155141,2.003781341479445,5,14,0.2857142857142857,0.5312198161045492,0.0,hmm_viterbi,3036.3064108896697,2,5.618176858710026,8.976509168630981,10.328516611296402,4.181253082472631,7.277567481747149,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,False,True,4,bridge,low,medium,detour,rejected|low|medium|detour|bridge,,pending,,,,,,,,,,
20161020,33936b69edbfa2ea722202a76e1c0205,8,7,0,0.0,False,,,0,0.0,0.0,0.0,2319.881655754657,2.209701444207836,1,0,0.0,0.7001615708422415,0.0,hmm_viterbi,1049.8620353603108,0,6.775787628932877,8.343521078955964,9.661542840182403,3.0395260254261585,6.7817847455465445,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,mid_high,short,u_turn,rejected|mid_high|short|u_turn|ordinary_road,,pending,,,,,,,,,,
20161019,c1ed5adccad8490d45a7738ad2b3c90b,51,50,0,0.0,False,,,13,0.2549019607843137,277.0268809871326,0.04846247687856714,5716.317011226672,1.2703411575311612,3,1,0.0196078431372549,0.5835959469888169,0.0,hmm_viterbi,4499.828236956459,0,5.0006138815198655,11.950051919966574,17.128067437927747,2.4945834066176547,12.051015338688204,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,True,True,7,tunnel,mid_low,medium,u_turn,rejected|mid_low|medium|u_turn|tunnel,,pending,,,,,,,,,,
20161022,09356d94897ec3fa241759994098e8ba,114,113,0,0.0,False,,,73,0.6403508771929824,4336.362229828256,0.4240645487270479,10225.712672387019,3.36050316859815,7,54,0.47368421052631576,0.3427965882268239,0.0,hmm_viterbi,3042.9111830454613,6,7.974739067645286,13.846458749127766,13.89822975236474,8.15463397797608,1.9473202251024009,True,False,True,True,False,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,rejected,False,False,route_length_ratio_threshold_failure,False,True,True,4,tunnel,low,medium,detour,rejected|low|medium|detour|tunnel,,pending,,,,,,,,,,
20161019,7cf66361c85d2a30af5a5243924aaf44,40,39,0,0.0,False,,,9,0.225,103.3958950399018,0.020162231381299266,5128.197027626757,1.0672859615188355,1,0,0.0,0.7949288478229428,0.0,hmm_viterbi,4804.895044556673,0,3.085598966936563,6.709897914058532,7.8237168068033585,3.5338412337261107,5.820767887164015,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,True,True,4,tunnel,high,medium,u_turn,rejected|high|medium|u_turn|tunnel,,pending,,,,,,,,,,
20161022,11ba49e39c5e2e037798b9e47698fb19,22,21,0,0.0,False,,,1,0.045454545454545456,11.119892840509744,0.002547857504170569,4364.409242788372,1.2494604528139253,0,0,0.0,0.6668684224285598,0.0,hmm_viterbi,3493.0351200466025,0,7.282708320442356,9.639848953818555,10.803444324260008,1.9549184822777592,3.845634436314301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,mid_high,medium,ordinary,core|mid_high|medium|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,906ed956a58b4ec88fbf380cbe8b93e3,22,21,0,0.0,False,,,3,0.13636363636363635,12.405389360154894,0.003495087336130976,3549.3789330848385,1.3009723021431296,1,0,0.0,0.648304572488423,0.0,hmm_viterbi,2728.25096063755,0,7.471028078522371,8.435278737959777,8.796847448300007,4.699550186207887,2.6293927010359304,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,True,False,True,4,bridge,mid_low,medium,u_turn,rejected|mid_low|medium|u_turn|bridge,,pending,,,,,,,,,,
20161022,04aed241ab5454e54c303bc26572a2b3,6,5,0,0.0,False,,,0,0.0,0.0,0.0,1441.6645500986247,1.193636387155496,0,0,0.0,0.8892329905804504,0.0,hmm_viterbi,1207.7920593005663,0,1.1918486304365736,4.737179037951825,5.019302781532188,0.5719888335128241,2.1664236486332884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,6ea578045385640f38adc39246fde2c2,76,75,0,0.0,False,,,36,0.47368421052631576,1977.2795028200546,0.2686511511355605,7360.0261694852215,1.9812559407635701,4,24,0.3157894736842105,0.43228593447725505,0.0,hmm_viterbi,3714.828568109524,3,4.87423090491819,15.079936728380762,29.32910972386616,9.882001426252904,0.8387120335667816,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,False,5,ordinary_road,low,medium,detour,rejected|low|medium|detour|ordinary_road,,pending,,,,,,,,,,
20161019,cc95d95895d7c09e27162181f2a12e69,17,16,0,0.0,False,,,4,0.23529411764705882,26.672221057239494,0.01733377233934066,1538.7430119123192,1.274376043923778,1,0,0.0,0.7771435204645185,0.0,hmm_viterbi,1207.448161984088,0,3.768609891891086,6.503422084180919,7.041463939215708,6.0713618772655735,4.164535311905574,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,True,True,4,tunnel,high,short,u_turn,rejected|high|short|u_turn|tunnel,,pending,,,,,,,,,,
20161022,9e47b83aac614ebcc899f69a54232e67,73,72,0,0.0,False,,,42,0.5753424657534246,1728.5808187002594,0.19604589417358212,8817.22530322286,2.095642541253769,7,17,0.2328767123287671,0.5928856291301019,0.0,hmm_viterbi,4207.409006856551,3,5.481083095776091,8.065929707720068,9.136637957234377,13.053587147623427,3.3159305795205616,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,False,True,4,bridge,mid_low,medium,detour,rejected|mid_low|medium|detour|bridge,,pending,,,,,,,,,,
20161019,d15d4682c58bab4a6b78630389579622,71,70,0,0.0,False,,,35,0.49295774647887325,370.4710983333972,0.10843640725153215,3416.4825977131645,1.262751298591177,14,23,0.323943661971831,0.688466681494244,0.0,hmm_viterbi,2705.5862872798916,0,5.180050965808842,7.349980985642897,7.779450108015389,5.818776951761295,6.698082773096037,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,5,bridge,mid_high,medium,u_turn,rejected|mid_high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161019,74ef37af3edaa0b2e26477cd2f5fe694,51,50,0,0.0,False,,,2,0.0392156862745098,44.66176050946675,0.004682842512355052,9537.318496539801,1.28557490517933,2,0,0.0,0.5981725998744175,0.0,hmm_viterbi,7418.718627841761,0,7.15711143026383,15.079440454509864,15.311432409119313,5.178339159637505,5.340093503896394,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,mid_low,long,u_turn,rejected|mid_low|long|u_turn|ordinary_road,,pending,,,,,,,,,,
20161019,a0387c01e0c1578c63ee5f9cea61f398,10,9,0,0.0,False,,,1,0.1,9.818386564818876,0.006772660615856389,1449.7089285460027,1.1495958715617949,0,0,0.0,0.7885709143443959,0.0,hmm_viterbi,1261.0596161731914,0,4.271360940802094,7.003894230810528,7.049355701616115,1.0368529736676575,7.066128349302379,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161022,ef839b9bf461b0d3b63c380741080aff,16,15,0,0.0,False,,,2,0.125,16.920363614162078,0.008007580854628006,2113.043117683027,1.0394847474462579,0,0,0.0,0.7998481494900767,0.0,hmm_viterbi,2032.7793388736306,0,2.805685437842772,5.141889173356262,7.242943901593264,13.320017592003222,3.795628946412337,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,5,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,9a14bb93577c73c33090630eb9914424,14,13,0,0.0,False,,,3,0.21428571428571427,37.1145356213953,0.009240393498437985,4016.55358374827,1.8554421513515715,0,2,0.14285714285714285,0.5293341575835593,0.0,hmm_viterbi,2164.742016247969,1,8.326282161445404,10.471158145357123,11.636882510222641,14.12616417329858,3.7224032193317798,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,low,short,detour,rejected|low|short|detour|ordinary_road,,pending,,,,,,,,,,
20161019,1470b086526065424178506aadb1d542,35,34,2,0.058823529411764705,False,,,12,0.34285714285714286,1722.4518497717063,0.28206549902921874,6106.566934629889,1.9850883977268614,4,2,0.05714285714285714,0.31223258608714927,0.0,hmm_viterbi,3076.219145516422,2,3.049864849651749,41.37624587976093,54.58949054336618,2.051560974902348,54.13629759538371,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,low,medium,detour,rejected|low|medium|detour|bridge,,pending,,,,,,,,,,
20161019,247724d925c14ec7ea0db55a710c66ef,39,38,0,0.0,False,,,13,0.3333333333333333,107.26654849719648,0.019864849985813827,5399.816689972449,1.0993036121915274,4,0,0.0,0.7389303072944373,0.0,hmm_viterbi,4912.0339732238235,0,4.369819221707656,8.645887664371893,8.991156116671478,1.1950390139394627,6.6231202012676365,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,False,True,4,bridge,high,long,u_turn,rejected|high|long|u_turn|bridge,,pending,,,,,,,,,,
20161022,1c9abc83d80f6aa6d619ca593a6d782e,19,18,0,0.0,False,,,3,0.15789473684210525,26.290511908097024,0.008356906127461143,3145.962334278867,1.160961060021278,0,0,0.0,0.8005185412082164,0.0,hmm_viterbi,2709.791432816194,0,2.742410016285999,8.391572298497369,10.336827130353758,1.2497361649372,1.1269233488971875,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,True,False,True,3,bridge,high,medium,ordinary,core|high|medium|ordinary|bridge,,pending,,,,,,,,,,
20161019,761d15318a71258b2a5a004b5664d488,19,18,0,0.0,False,,,3,0.15789473684210525,146.45779423512465,0.04833626129220407,3029.9777086554714,1.1625745049514042,1,3,0.15789473684210525,0.5411909060053065,0.0,hmm_viterbi,2606.2654012717444,0,4.540223172530779,10.554690796263463,13.137338891144077,4.480778797920772,3.6399771314433753,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,low,medium,u_turn,rejected|low|medium|u_turn|ordinary_road,,pending,,,,,,,,,,
20161019,d6e87c604017e25fe1a68a6df3da718b,40,39,0,0.0,False,,,6,0.15,46.40888729589372,0.007384641028004371,6284.514998075036,1.0853521139459006,2,0,0.0,0.8246147813427976,0.0,hmm_viterbi,5790.300601366211,0,2.6519462044625546,4.73500937003735,8.948991201239759,2.073124089012486,1.083495681724284,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,False,True,5,bridge,high,long,u_turn,rejected|high|long|u_turn|bridge,,pending,,,,,,,,,,
20161020,5eec8067246e63af2ffb35904b27b37c,6,5,0,0.0,False,,,0,0.0,0.0,0.0,2775.7198310963836,1.5285469464834402,0,0,0.0,0.6935071521315529,0.0,hmm_viterbi,1815.920562650808,0,5.5478432197672065,7.689077705078305,12.810280732506259,2.346224626942683,3.4160201916182014,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161020,f80b3bb6b1c8eab9e41ea2fa5d208325,90,89,0,0.0,False,,,15,0.16666666666666666,331.16004623591357,0.0277728011741848,11923.897922969736,1.2530397618897804,9,1,0.011111111111111112,0.6179630398160921,0.0,hmm_viterbi,9515.977294277262,0,6.844423916720341,10.352005420248618,15.464268631573077,5.673257568372388,0.5917884878704975,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,5,bridge,mid_low,long,u_turn,rejected|mid_low|long|u_turn|bridge,,pending,,,,,,,,,,
20161020,33254a60dd69bfd78fca533f0bc1fbf5,44,43,0,0.0,False,,,9,0.20454545454545456,286.04473132774433,0.052773735998306474,5420.209994928606,1.1487259217528334,3,1,0.022727272727272728,0.7913746327295612,0.0,hmm_viterbi,4718.453629615969,0,2.4263412474596735,6.961578368515626,8.302159763043766,1.2585442529140385,1.3080841390618174,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,True,True,7,tunnel,high,medium,u_turn,rejected|high|medium|u_turn|tunnel,,pending,,,,,,,,,,
20161022,eeb4370217c68d1ab40b63805c201208,94,93,1,0.010752688172043012,False,,,56,0.5957446808510638,4680.7260298863675,0.3506935211513268,13347.055898037535,1.7723082486981134,7,10,0.10638297872340426,0.5407322516844696,0.0,hmm_viterbi,7530.888550477547,4,2.6070743046172824,8.954186153683896,9.890746837088907,5.27716272872623,0.9449033505155097,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,low,long,detour,rejected|low|long|detour|bridge,,pending,,,,,,,,,,
20161020,73a4a34c5644cc3806c84c9212e6482e,1,0,0,0.0,False,,,0,0.0,0.0,0.0,340.20152143661693,1.9382878277555637,0,0,0.0,0.7688607676291853,0.0,hmm_viterbi,175.5165133707477,0,2.813929468458993,3.2537901614968963,8.513988014094057,18.31903420380166,1.444935272322033,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,rejected,False,False,route_quality_threshold_failure,False,False,False,4,ordinary_road,high,short,ordinary,rejected|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161022,d01ea7d21372f203e07564641d176437,112,111,0,0.0,False,,,66,0.5892857142857143,2551.3416346841996,0.22250824634060065,11466.279010526097,1.3169985220305536,15,2,0.017857142857142856,0.48169322749781246,0.0,hmm_viterbi,8706.371965283106,0,10.346130731899798,15.858361026638757,17.546043264078335,14.927854771158433,0.5419638216796753,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,7,bridge,low,long,u_turn,rejected|low|long|u_turn|bridge,,pending,,,,,,,,,,
20161019,3d49afee85e74c7fee5fb8662a9e07e2,5,4,0,0.0,False,,,2,0.4,37.490071879670275,0.027343524399339146,1371.0767980069297,1.1847186365967544,0,0,0.0,0.3411447978053658,0.0,hmm_viterbi,1157.3016205311933,0,16.551329115970997,18.91735926108314,19.026655973576396,15.9756103604469,17.508210716365383,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,route_quality_threshold_failure,False,False,False,4,ordinary_road,low,short,ordinary,rejected|low|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161022,308d115b1b8397e525743571dbd7c087,1,0,0,0.0,False,,,0,0.0,0.0,0.0,29.946440571567525,1.929061675966383,0,0,0.0,0.8995620412480406,0.0,hmm_viterbi,15.523837803975631,0,1.7129709059305738,1.8592571741736648,1.9080192635880284,1.7096254965837474,1.9529598136773847,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,rejected,False,False,route_quality_threshold_failure,False,False,False,3,ordinary_road,high,short,ordinary,rejected|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,789b6c575ea40d9f4ab4df9bfc07c828,53,52,1,0.019230769230769232,False,,,17,0.32075471698113206,2813.2288069252386,0.23837045178661379,11801.91918016586,1.6092144640992914,6,2,0.03773584905660377,0.6462088386184669,0.0,hmm_viterbi,7333.9629014406255,1,4.626150649471456,10.605584716119338,11.813765296759282,0.08359014468977562,6.68367874719078,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,mid_low,long,detour,rejected|mid_low|long|detour|bridge,,pending,,,,,,,,,,
20161022,c9fc288e111e4386450b4dbcdd2a3f52,35,34,0,0.0,False,,,7,0.2,47.23679578060711,0.012066624386942575,3914.6653004068444,1.2339075917446156,5,0,0.0,0.7714954338756179,0.0,hmm_viterbi,3172.5757476472927,0,3.3711799091047787,5.742134888851576,6.592289591880341,0.23477270399853653,5.492359476148531,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,4,bridge,high,medium,u_turn,rejected|high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161019,ea25a0aa9510d9849f31bb74d7266e31,42,41,0,0.0,False,,,14,0.3333333333333333,61.98106003113652,0.013753154832453424,4506.679433643788,1.1344921785262787,7,0,0.0,0.655623109449542,0.0,hmm_viterbi,3972.4200121838016,0,6.214653089268538,11.173297905967413,12.317310416139946,6.360620647131423,10.661887237815618,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,6,bridge,mid_high,medium,u_turn,rejected|mid_high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161022,98b660bf9455e23a040a462bfa4fa31c,15,14,0,0.0,False,,,3,0.2,52.60226223688178,0.015097243552363117,3484.2295584910357,1.3887130800731546,1,0,0.0,0.6646874470868213,0.0,hmm_viterbi,2508.96287252331,0,4.869341624188778,9.046429637742458,9.545149082124967,8.454220939136968,0.47262131249599304,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,mid_high,short,u_turn,rejected|mid_high|short|u_turn|ordinary_road,,pending,,,,,,,,,,
20161020,d88f1f1fd4121a45d7c44cd16161dccf,20,19,1,0.05263157894736842,False,,,1,0.05,0.0,0.0,3855.239850515027,1.1870917786596782,0,0,0.0,0.7055019237592043,0.0,hmm_viterbi,3247.6341929247474,0,3.2218339644752647,9.489131571175239,10.563272628844828,2.1176024190233407,6.388691278844954,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,mid_high,medium,direction_gap,rejected|mid_high|medium|direction_gap|bridge,,pending,,,,,,,,,,
20161020,f43ded88689f4cc994e52901f9a53352,38,37,0,0.0,False,,,2,0.05263157894736842,0.0,0.0,6505.027948369977,1.3526454928761709,2,0,0.0,0.6468713546333118,0.0,hmm_viterbi,4809.115161828648,0,6.176232769508528,10.75997048403085,14.410503531892438,4.551312804553573,4.177333619026777,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,False,True,4,bridge,mid_low,medium,u_turn,rejected|mid_low|medium|u_turn|bridge,,pending,,,,,,,,,,
20161019,542a722c57f4eb97f37237035d7a535c,123,122,1,0.00819672131147541,False,,,72,0.5853658536585366,5089.001450100177,0.3494741361087685,14561.882910031152,1.8318944916080333,10,20,0.16260162601626016,0.4233966613690758,0.0,hmm_viterbi,7949.0838455705825,5,4.370207332352345,11.270683833245291,11.679220195711888,1.8971398061261175,11.655373220711617,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,5,bridge,low,long,detour,rejected|low|long|detour|bridge,,pending,,,,,,,,,,
20161022,6538bed3cf2fef85dfb08fa1bc0832d4,40,39,2,0.05128205128205128,False,,,5,0.125,100.33760337680515,0.01121761552786052,8944.646313434674,1.3091128587323138,2,0,0.0,0.4968536487492491,0.0,hmm_viterbi,6832.601371050827,0,7.674190319082707,18.940278335391675,21.427904767652528,1.2940150037279672,4.351555949599546,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,False,False,True,5,elevated,low,long,u_turn,rejected|low|long|u_turn|elevated,,pending,,,,,,,,,,
20161022,d159476bcf6786e59572ab105fc29a21,44,43,1,0.023255813953488372,False,,,2,0.045454545454545456,13.737452691914363,0.0015599835211337592,8806.152440591364,1.2059331384563667,4,0,0.0,0.6991806664482246,0.0,hmm_viterbi,7302.355462147365,0,4.873472277613731,11.359290612022715,12.535385017986409,11.389204308888406,0.8981910653939804,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,mid_high,long,u_turn,rejected|mid_high|long|u_turn|bridge,,pending,,,,,,,,,,
20161022,4899eb7b36f3540e32052f49d5d56634,76,75,0,0.0,False,,,11,0.14473684210526316,620.5659495907929,0.06166572290768681,10063.385627048858,1.221495336709204,5,0,0.0,0.6480054601835433,0.0,hmm_viterbi,8238.578834169224,1,6.146926989550034,10.900909267318186,11.784465340001297,0.39552931725207696,9.562531421874791,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,4,bridge,mid_low,long,detour,rejected|mid_low|long|detour|bridge,,pending,,,,,,,,,,
20161019,6331578327002a1b2093ec602938f401,79,78,0,0.0,False,,,25,0.31645569620253167,1184.870230272589,0.12625434994905294,9384.787381588962,1.2559472396965714,5,11,0.13924050632911392,0.763883992383738,0.0,hmm_viterbi,7472.278360877854,1,2.6018007233743123,6.471639547584589,7.9758422616889275,6.452538813213528,1.6978960466818935,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,6,bridge,high,long,detour,rejected|high|long|detour|bridge,,pending,,,,,,,,,,
20161020,6a95434572f84ff1d4be558b82913ebc,21,20,0,0.0,False,,,1,0.047619047619047616,19.7493248101825,0.007854130106246603,2514.5145984372384,1.0948047253432411,0,0,0.0,0.7294710188733413,0.0,hmm_viterbi,2296.769953791433,0,4.82139910616771,7.8327167169515475,8.080864798683344,2.850282080467541,8.062941733856839,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
